id,title,sector_clean,country_clean,report_type_clean,assurance_clean,text_chars,pdf_pages,pdf_source,kw_wellby,kw_qaly,kw_hact,kw_unit_cost,kw_cabinet_office,kw_wtp,kw_replacement_cost,kw_wage_rate,kw_nhs_costs,kw_gov_statistics,kw_literature,kw_bespoke,kw_svuk_resources,kw_global_value_exchange,kw_four_people,kw_local_multiplier,kw_employment_proxy,kw_health_proxy,kw_education_proxy,kw_housing_proxy,n_methods_detected,primary_proxy_method,proxy_sources_named,n_proxies_estimated,monetization_approach,has_sensitivity_on_proxies,monetization_notes,extraction_status
122,Reports Database:SROI analysis of the plusone mentoring programme – Executive Su,justice,UK,Evaluative,0,6163,4,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,unit_cost,[],,partial,True,The report values outcomes using unit costs of services that may not need to be provided due to the program's impact. It also discusses potential underestimations of values for stakeholders and applies adjustments for deadweight and attribution.,ok
123,Reports Database:SROI on Dial-A-Community Bus Shopping Service,health,UK,Evaluative,0,13501,19,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,mixed,"[""SROI evaluator""]",6.0,partial,False,"The report uses a mix of financial proxies including the cost of services such as life coaching and recreational activities, as well as minimum wage calculations for time spent by families. The SROI evaluator was referenced for some of the financial proxies.",ok
124,Reports Database:Atira Property Management Inc. Social Return on Investment of H,arts_culture,Canada,Forecast,0,15000,21,fullpdf,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.0,replacement_cost,"[""BC Housing"", ""Costs of Homelessness in British Columbia report"", ""Moving to Opportunity (MTO) study""]",7.0,partial,False,"The report uses replacement cost methods to estimate savings from reduced reliance on emergency shelters and criminal justice costs, citing specific studies and local government data to support these values.",ok
125,Reports Database:Vienna Universtiy of Economics and Business – “The Good Wood” E,employment,Unknown,Evaluative,0,4268,2,fullpdf,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2.0,replacement_cost,[],,partial,False,"The report monetizes the value of free firewood supplied to needy households, estimating its worth at approximately €10,400. However, it does not specify the sources or methods used for other potential outcomes.",ok
126,Reports Database:Vienna University of Economics and Business – “Footprints” Exec,education,Unknown,Evaluative,0,4354,2,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,mixed,[],10.0,full,False,"The report uses a mix of financial proxies including contributions to public welfare, savings from unemployment benefits, and additional income taxes. It does not cite specific sources for these proxies.",ok
127,Reports Database:Vienna University of Economics and Business – “Fire Brigades in,housing,New Zealand,Evaluative,0,5105,2,fullpdf,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2.0,replacement_cost,[],,partial,True,"The report estimates the monetary value of effects generated by fire brigades, primarily focusing on damage prevention and social capital benefits. It acknowledges the conservative approach taken in estimating values, indicating uncertainty in the proxy values used.",ok
128,Reports Database:BOOKSTART: Investing in the future of our children – Executive ,education,UK,Forecast,0,6565,2,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""Cabinet Office process for assessing SROI"", ""OECD (2002) Reading for Change"", ""The Effective Provision of Pre-School Education (EPPE) Project""]",,partial,False,"The report uses a combination of existing research and recognized methodologies to estimate social value, including the impact on literacy and well-being, but does not specify distinct financial proxies or their values.",ok
129,Reports Database:Vienna University of Economics and Business – “Donate Your Wash,employment,USA,Forecast,0,5266,2,fullpdf,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2.0,replacement_cost,[],,partial,True,"The report monetizes the social value generated by the project through the sale of repaired appliances, using a replacement cost approach to estimate the value of appliances sold at lower prices to disadvantaged households. It discusses sensitivity regarding the actual sales figures compared to fore",ok
130,Reports Database:Social return on Investment of Citizens Advice Direct,housing,UK,Scoping,0,15000,25,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,revealed preference,"[""Impact Map (Appendix A)""]",15.0,full,True,"The report uses revealed preference methods to assign monetary values to various outcomes, with specific values listed for each outcome in the Impact Map. Sensitivity analysis is discussed, indicating consideration of uncertainty in proxy values.",ok
132,Reports Database:Vienna Univeristy of Economics and Business – “Miteinander lebe,housing,Unknown,Evaluative,0,6793,3,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],10.0,full,True,"The report monetizes various social impacts using a replacement cost approach, estimating the financial benefits of improved living situations and reduced social welfare costs. It includes a sensitivity analysis to assess the impact of reduced demand for barrier-free apartments on the SROI value.",ok
133,Reports Database:Vienna University of Economics and Business – “Initial Housing ,education,Unknown,Evaluative,0,3403,2,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],,partial,True,"The report uses a replacement cost approach to estimate the financial impact of the 'Initial Housing Aid' project, focusing on the value generated from improved housing situations. A sensitivity analysis is included to demonstrate the potential increase in SROI value when considering the educational",ok
134,Reports Database:Foodbank Hunger Report 2014,elderly,Australia,Forecast,0,15000,44,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],,partial,True,The report assigns financial proxies to various outcomes based on stakeholder surveys and estimates the value created through Foodbank's services. It discusses sensitivity analysis regarding the uncertainty of proxy values.,ok
135,Reports Database:Literacy Buddies Program  – Ardoch Youth Foundation,education,Australia,Forecast,0,15000,90,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.0,mixed,"[""A Guide to Social Return on Investment"", ""literature review""]",5.0,partial,False,"The report uses a mixed approach to monetization, incorporating various financial proxies derived from stakeholder engagement, literature review, and standard SROI methodologies. Specific values are calculated based on outcome incidence and financial proxy values.",ok
136,Reports Database:Double Impact citywide services in Nottingham for people recove,health,Unknown,Evaluative,0,15000,89,fullpdf,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,5.0,replacement_cost,"[""Liverpool Victoria Study"", ""SROI Network VOIS database"", ""Veenhoven, Journal of Happiness Studies (2008)"", ""Family Spending 2009 edition - A report on the Living Costs and Food Survey 2009, ONS"", ""Remploy Data, Benefits calculation from Reducing dependency, opportunity, options for the future of welfare to work by David Freud (DWP)"", ""The Societal Cost of Alcohol Misuse in Scotland for 2007, University of York"", ""PSSRU - Unit Costs of Health & Social Care - 2011""]",8.0,partial,True,"The report uses replacement cost methods to estimate the financial value of outcomes, referencing various studies and databases to derive values for different stakeholder outcomes, such as the cost of relationship counseling and avoided costs associated with health services.",ok
137,Reports Database:Daisyhouse Transitional Housing Service 2009-2011,housing,Ireland,Evaluative,0,15000,59,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],,partial,True,"The report uses replacement cost as a financial proxy, particularly focusing on the cost of avoiding death and other significant outcomes. Sensitivity analysis is conducted to assess the impact of changes in financial proxies and other assumptions on the SROI ratio.",ok
