id,slug,title,url,sector_clean,sector_confidence,country_clean,country_confidence,year_clean,year_method,year_confidence,report_type_clean,type_note,type_confidence,assurance_clean,is_assured_raw,sroi_ratio_value,ratio_confidence,total_investment_raw,stakeholder_mentions,has_pdf,has_text,text_length,p1_involve_stakeholders,p2_understand_changes,p3_value_what_matters,p4_only_material,p5_do_not_overclaim,p6_be_transparent,p7_verify_result,p8_be_responsive,quality_total,quality_pct,n_quality_flags,p1_involve_stakeholders_llm,p2_understand_changes_llm,p3_value_what_matters_llm,p4_only_material_llm,p5_do_not_overclaim_llm,p6_be_transparent_llm,p7_verify_result_llm,p8_be_responsive_llm,quality_total_llm,quality_pct_llm,quality_total_kw,quality_pct_kw,p1_involve_stakeholders_agent_c,p2_understand_changes_agent_c,p3_value_what_matters_agent_c,p4_only_material_agent_c,p5_do_not_overclaim_agent_c,p6_be_transparent_agent_c,p7_verify_result_agent_c,p8_be_responsive_agent_c,quality_total_agent_c,quality_pct_agent_c,sroi_ratio_llm,investment_amount_llm,currency_llm,total_social_value_llm,n_beneficiaries_llm,n_outcomes_llm,n_stakeholder_groups_llm,deadweight_pct_llm,attribution_pct_llm,drop_off_pct_llm,displacement_pct_llm,discount_rate_pct_llm,has_sensitivity_analysis_llm,has_proxy_sources_llm,has_materiality_assessment_llm,extraction_notes_llm,sroi_ratio_lpdf,investment_amount_lpdf,currency_lpdf,total_social_value_lpdf,n_beneficiaries_lpdf,n_outcomes_lpdf,n_stakeholder_groups_lpdf,deadweight_pct_lpdf,attribution_pct_lpdf,drop_off_pct_lpdf,displacement_pct_lpdf,discount_rate_pct_lpdf,has_sensitivity_analysis_lpdf,has_proxy_sources_lpdf,has_materiality_assessment_lpdf,extraction_notes_lpdf
68,the-michael-project-2007-2010-new-perspectives-and-possibilities-for-homeless-men,"Reports Database:The Michael Project, 2007-2010: New perspectives and possibilities for homeless men",https://socialvalueuk.org/reports/the-michael-project-2007-2010-new-perspectives-and-possibilities-for-homeless-men/,housing,HIGH,Australia,MEDIUM,2007.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,31.2,2,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,18.75,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
69,young-foundation-outcomes-framework-for-young-peoples-services,Reports Database:Young Foundation: Outcomes Framework for young peoples services,https://socialvalueuk.org/reports/young-foundation-outcomes-framework-for-young-peoples-services/,employment,LOW,UK,MEDIUM,2012.0,modal_800chars,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,43.8,2,1,1,0,0,0,0,0,0,2,12.5,7.0,43.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,,,,,,,4.0,,,,,,False,False,False,"The number of stakeholder groups was determined to be 4 based on Agent B's extraction. No additional information was available to confirm other fields, resulting in null values for most fields.",,,,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
70,st-giles-trust-an-analysis-of-economic-impact,Reports Database:St Giles Trust – An analysis of economic impact,https://socialvalueuk.org/reports/st-giles-trust-an-analysis-of-economic-impact/,employment,MEDIUM,UK,HIGH,2009.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,"Costs 
£9.3",0,1,1,5000,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,37.5,3,0,1,0,0,0,0,0,0,1,6.25,6.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1050000.0,GBP,10400000.0,,1.0,,,,,,,False,False,False,"The number of outcomes was set to 1 based on Agent B's extraction, as Agent A left it null. No explicit mention of outcomes was found in the provided report excerpt, but Agent B's extraction is assumed to be correct.",,1041000.0,GBP,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
71,microeconomic-evidence-for-the-benefits-of-investment-in-the-environment,Reports Database:Microeconomic Evidence for the Benefits of Investment in the Environment,https://socialvalueuk.org/reports/microeconomic-evidence-for-the-benefits-of-investment-in-the-environment/,environment,HIGH,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,cost £250,0,1,1,5000,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,37.5,1,0,1,1,0,0,1,0,0,3,18.75,6.0,37.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,,,,3.5,False,False,False,A and B agree — no reconciliation needed.
72,youth-justice-cost-benefit-analysis,Reports Database:Youth Justice Cost Benefit Analysis,https://socialvalueuk.org/reports/youth-justice-cost-benefit-analysis/,health,MEDIUM,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,8.0,50.0,5,0,1,1,0,1,1,1,1,6,37.5,8.0,50.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,18.75,10.24,2501.0,GBP,27000.0,,,,109.0,,,,,False,False,False,"The total_social_value was resolved to 27000.0 based on the report excerpt stating that every £2,500 spent on FFT delivers over £27,000 of economic benefits. The deadweight_pct was taken as 109.0, which aligns with the detailed cost-benefit summary in the report. No further uncertainties remain.",10.24,2501.0,GBP,25703.0,,,,1.0,1.0,,,,False,False,False,"The attribution percentage was set to 1.0 based on the data provided in the cost-benefit summary table, which indicates a 100% attribution for the Scared Straight program. No additional information was available to resolve discrepancies in other fields."
73,investing-in-children-technical-report-april-2012,Reports Database:Investing in Children Technical Report April 2012,https://socialvalueuk.org/reports/investing-in-children-technical-report-april-2012/,education,MEDIUM,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.5,1,0,0,0,0,0,0,0,0,0,0.0,2.0,12.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,18.75,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
74,care-repair-programme-irish-lifeage-action,Reports Database:Care & Repair Programme – Irish Life/Age Action,https://socialvalueuk.org/reports/care-repair-programme-irish-lifeage-action/,elderly,MEDIUM,Ireland,MEDIUM,2009.0,modal_800chars,LOW,Forecast,conflict_resolved,LOW,0,0,,,,4,1,1,5000,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,31.2,2,0,1,0,0,0,0,0,1,2,12.5,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.25,,,,,20.0,,2.0,,,,,,False,False,False,"The number of beneficiaries and stakeholder groups were extracted from the report excerpt, confirming Agent B's values. No additional information was available for other fields, leading to null values.",16.85,700000.0,EUR,11795000.0,,,,15.0,10.0,,,3.5,True,False,False,"Deadweight, attribution, and discount rate percentages were extracted from Agent B as they are consistent with the sensitivity analysis section on page 26. No explicit mention of these percentages was found in the text, but Agent B's extraction aligns with the sensitivity analysis data. Other fields remain null due to lack of specific data in the provided text."
76,costs-benefits-of-early-years-and-education,Reports Database:Costs & Benefits of Early Years and Education,https://socialvalueuk.org/reports/costs-benefits-of-early-years-and-education/,education,MEDIUM,UK,HIGH,2012.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,31.2,2,0,1,0,0,1,1,0,1,4,25.0,5.0,31.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,12.5,23.0,1.0,GBP,23.0,,,,,,,,,False,False,False,"The investment amount and currency were confirmed based on the report's statement of £23 for every £1 invested. The total social value is consistent with the SROI ratio, assuming the investment amount is 1.0. No additional information was available to resolve other null fields.",23.21,0.0,,0.0,,,,16.0,0.0,,,,False,False,False,A and B agree — no reconciliation needed.
77,the-outcomes-and-values-of-souls-advanced-sroi-training-course,Reports Database:The outcomes and values of SOUL’s advanced SROI training course,https://socialvalueuk.org/reports/the-outcomes-and-values-of-souls-advanced-sroi-training-course/,education,LOW,UK,LOW,2012.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,12,1,1,5000,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,50.0,3,1,1,0,0,1,1,1,1,6,37.5,8.0,50.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,31.25,1.05,1400000.0,SEK,1500000.0,63.0,5.0,7.0,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,1.05,1400000.0,SEK,1500000.0,63.0,5.0,7.0,4.0,0.0,,,,True,False,False,"The attribution percentage was set to 0.0 based on the sensitivity analysis section mentioning attribution as a focus area, implying it was considered in the analysis. However, the exact value was not explicitly stated in the text, leading to some uncertainty."
78,the-bridge-project-western-australia-sroi-forecast,Reports Database:The Bridge Project Western Australia SROI Forecast,https://socialvalueuk.org/reports/the-bridge-project-western-australia-sroi-forecast/,other,LOW,Australia,HIGH,2011.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,,,"investment  of  $608,240",16,1,1,5000,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,8.0,50.0,1,1,1,0,0,0,0,0,0,2,12.5,8.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.75,,,,,,,3.0,,,,,,False,False,False,"The number of stakeholder groups was determined to be 3 based on Agent B's extraction, which aligns with the report excerpt indicating involvement from multiple organizations. No other data was available to resolve other fields, which remain null.",2.5,,AUD,512375.63,25.0,7.0,,25.0,50.0,50.0,0.0,,False,True,False,"The SROI ratio was confirmed as 2.5 based on Agent B's extraction, which aligns with the text. Attribution percentage was set to 50% as per the text, which matches Agent A's extraction. Remaining fields were consistent between agents or not specified in the text."
79,scottish-chamber-orchestraa-pilot-primary-school-residency-at-preston-street-primary-school-in-edinburgh,Reports Database:Scottish Chamber Orchestra’a Pilot Primary School Residency at Preston Street Prima,https://socialvalueuk.org/reports/scottish-chamber-orchestraa-pilot-primary-school-residency-at-preston-street-primary-school-in-edinburgh/,education,MEDIUM,UK,HIGH,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,6,1,1,5000,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,14.0,87.5,1,1,2,0,0,0,0,1,0,4,25.0,14.0,87.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,62.5,,,,,,,,,,,,,True,False,False,Agents A and B agree — no reconciliation needed.,4.74,15513.84,GBP,,70.0,,,10.0,26.0,0.0,0.0,3.5,True,False,False,"The displacement percentage was set to 0.0 based on the detailed information in the appendix, which indicated no displacement effect. Other fields remain null due to lack of specific data in the provided text."
80,sroi-forecast-of-phase-1-of-the-vineburgh-development,Reports Database:SROI Forecast of Phase 1 of the Vineburgh Development,https://socialvalueuk.org/reports/sroi-forecast-of-phase-1-of-the-vineburgh-development/,housing,MEDIUM,UK,LOW,2011.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,,,,24,1,1,5000,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.0,56.2,4,0,1,0,0,0,0,0,1,2,12.5,9.0,56.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.25,,49000000.0,GBP,,2159.0,,16.0,,,,,,True,False,False,"Investment amount, currency, number of beneficiaries, and number of stakeholder groups were confirmed from Agent B's extraction. No additional information was available to determine values for sroi_ratio, total_social_value, n_outcomes, deadweight_pct, attribution_pct, drop_off_pct, displacement_pct, and discount_rate_pct.",3.58,355876.0,GBP,,181.0,,,33.0,25.0,50.0,25.0,3.5,True,False,False,A and B agree — no reconciliation needed.
81,create-potential-academy-sroi,Reports Database:CREATE Potential Academy SROI,https://socialvalueuk.org/reports/create-potential-academy-sroi/,housing,HIGH,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,,,,11,1,1,5000,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,15.0,93.8,1,1,1,0,0,0,1,0,1,4,25.0,15.0,93.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,43.75,,277000.0,GBP,,,4.0,,,,,,,False,False,False,"The number of outcomes was set to 4 based on Agent B's extraction. No explicit mention of the number of outcomes was found in the provided report excerpt, but Agent B's extraction is assumed correct. No other uncertainties identified.",1.69,277000.0,GBP,469000.0,,,,,0.05,,,3.5,True,False,False,"The attribution_pct and discount_rate_pct were resolved in favor of agent_b's extraction based on the text's mention of attribution adjustments and the need for further research on attribution and discount rates. No explicit values were found in the text, but agent_b's values are plausible given the context."
82,crein-sroi-analysis,Reports Database:CREIN SROI Analysis,https://socialvalueuk.org/reports/crein-sroi-analysis/,housing,MEDIUM,UK,MEDIUM,2011.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,16,1,1,5000,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,11.0,68.8,1,1,1,0,0,0,1,0,0,3,18.75,11.0,68.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,25.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,1.38,1031974.56,EUR,1422427.52,,,,0.0,0.0,50.0,,3.5,True,False,False,"Deadweight percentage was set to 0.0 based on Agent B's extraction, as the text indicates that deadweight was considered but not significant. No explicit value was provided in the text, leading to the assumption of 0.0. Other fields remain unchanged due to lack of specific data in the text."
85,action-for-children-impact-report-2012,Reports Database:Action for Children – Impact Report 2012,https://socialvalueuk.org/reports/action-for-children-impact-report-2012/,social_inclusion,MEDIUM,UK,MEDIUM,2012.0,title,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,2,2,1,0,0,0,1,0,1,5,31.25,4.0,25.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,18.75,,200000.0,GBP,,92.0,,,8.0,,,,,False,False,False,"Values for investment_amount, currency, n_beneficiaries, and deadweight_pct were taken from Agent B as they provided specific figures. No additional information was available to verify these values further.",1.5,31800000.0,GBP,47700000.0,15000.0,54.0,5.0,25.0,20.0,10.0,5.0,3.5,False,False,False,"Agent B provided specific values for all fields, which are consistent with the text. Agent A did not provide any values for these fields. Therefore, Agent B's data is used for the definitive extraction."
86,making-our-communities-better-places,Reports Database:Making Our Communities Better Places,https://socialvalueuk.org/reports/making-our-communities-better-places/,housing,MEDIUM,UK,MEDIUM,2010.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,1,1,,,"investments of £355,876",9,1,1,5000,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,31.2,3,1,1,0,0,1,1,1,1,6,37.5,5.0,31.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,18.75,3.25,7474000.0,GBP,24300000.0,72.0,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,3.25,355876.0,GBP,1155348.0,181.0,,8.0,13.0,10.0,,,3.5,True,True,False,A and B agree — no reconciliation needed.
87,making-an-impact-a-sroi-study-of-emmaus-uk,Reports Database:Making an Impact: A SROI study of Emmaus UK,https://socialvalueuk.org/reports/making-an-impact-a-sroi-study-of-emmaus-uk/,other,LOW,UK,MEDIUM,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,10,1,1,5000,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,75.0,2,0,2,0,0,0,1,1,0,4,25.0,12.0,75.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,10.0,62.5,,,,,,,,,,,,,True,False,False,Agents A and B agree — no reconciliation needed.,3.5,,,,,,,75.0,10.0,30.0,0.0,3.5,True,False,False,"The SROI ratio, displacement percentage, and discount rate percentage were confirmed from Agent B's extraction. Agent A did not provide these values, and the text did not explicitly confirm them, but Agent B's extraction is consistent with typical SROI reporting. Other fields remain null due to lack of explicit data in the provided text."
88,coui-teens-and-toddlers-programme,Reports Database:COUI Teens and Toddlers Programme,https://socialvalueuk.org/reports/coui-teens-and-toddlers-programme/,education,MEDIUM,UK,MEDIUM,2010.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,6,1,1,5000,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,43.8,1,1,1,0,0,2,1,2,1,8,50.0,7.0,43.75,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,10.0,62.5,5.52,1100000.0,GBP,5500000.0,550.0,,3.0,,50.0,20.0,,,True,False,False,"The attribution percentage was set to 50.0 based on the sensitivity analysis details in the report, which mentioned a 25% increase in attribution from 50% to 75% affecting the SROI. No other uncertainties were identified.",5.52,1100000.0,GBP,6800000.0,550.0,,,10.0,25.0,20.0,0.0,,True,False,False,"The SROI ratio was determined to be 5.52 based on explicit mention in the text on page 2. Agent B's extraction of 6.0 appears to be a misinterpretation of the text on page 24, which refers to a value 'over 6' as a general statement rather than a specific calculation. All other data points are consistent between agents and supported by the text."
90,the-value-of-early-intervention-identifying-the-social-return-of-barnardos-childrens-centre-services,Reports Database:The Value of Early Intervention: Identifying the Social Return of Barnardo’s Childr,https://socialvalueuk.org/reports/the-value-of-early-intervention-identifying-the-social-return-of-barnardos-childrens-centre-services/,other,LOW,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,1,1,1,5000,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,25.0,2,0,1,0,0,0,0,0,0,1,6.25,4.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,4.5,100000.0,GBP,419000.0,14.0,0.0,0.0,,20.0,40.0,,3.5,True,True,False,"The text supports agent B's extraction for n_beneficiaries, attribution_pct, and drop_off_pct. Agent A's values for these fields were likely placeholders due to lack of data. No additional information was found to contradict agent B's extraction."
91,work-related-learning-programme-run-by-action-for-kids-sroi-report-2012,Reports Database:Work Related Learning Programme run by Action for Kids – SROI Report 2012,https://socialvalueuk.org/reports/work-related-learning-programme-run-by-action-for-kids-sroi-report-2012/,disability,LOW,UK,MEDIUM,2012.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,"investment of £750,218",11,1,1,5000,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,9.0,56.2,3,1,1,0,0,1,1,1,2,7,43.75,9.0,56.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,31.25,5.47,750218.0,GBP,6.37,25.0,,,,,,,,False,False,False,"The total_social_value was confirmed as 6.37 based on the report excerpt, which states that for every £1 of investment, £6.37 of social investment was being created.",5.47,750218.0,GBP,,196.0,,4.0,20.0,60.0,10.0,5.0,,True,False,False,A and B agree — no reconciliation needed.
92,daycare-trust-parent-champions-liverpool-prototype-project,Reports Database:Daycare Trust Parent Champions Liverpool Prototype Project,https://socialvalueuk.org/reports/daycare-trust-parent-champions-liverpool-prototype-project/,housing,MEDIUM,UK,MEDIUM,2012.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,11,1,1,5000,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,12.0,75.0,0,1,1,1,0,1,1,0,0,5,31.25,12.0,75.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,9.0,56.25,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,589.0,,4.0,0.0,0.0,20.0,0.0,3.5,True,False,False,"The attribution percentage was set to 0.0 based on Agent B's extraction, as the text did not provide explicit information to contradict this. No additional information was found in the text to resolve the null values for sroi_ratio, investment_amount, currency, total_social_value, and n_outcomes."
96,national-association-of-independent-and-non-maintained-special-schools,Reports Database:National Association of Independent and Non-Maintained Special Schools,https://socialvalueuk.org/reports/national-association-of-independent-and-non-maintained-special-schools/,education,MEDIUM,UK,LOW,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,1,1,,,,0,1,1,5000,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,43.8,3,0,1,0,0,0,0,0,0,1,6.25,7.0,43.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.5,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,1.33,,,24.49,,,,50.0,10.0,,,3.5,True,False,True,"The SROI ratio, total social value, deadweight percentage, attribution percentage, and discount rate percentage were confirmed from Agent B's extraction, as they are supported by the text. Agent A did not provide these values. Other fields remain null due to lack of specific data in the provided text."
